iter	Logloss
186	0.1059545661
187	0.1057321527
188	0.1055564941
189	0.105408775
190	0.1051338053
191	0.1050149811
192	0.1048674277
193	0.1046759073
194	0.1045733071
195	0.1044783656
196	0.1042921109
197	0.1041963587
198	0.104068829
199	0.1038636395
200	0.1036982253
201	0.1035182018
202	0.1033451378
203	0.1032075384
204	0.1029696737
205	0.102845022
206	0.1026558664
207	0.1024698834
208	0.1022189054
209	0.1021345281
210	0.1019821599
211	0.1018330354
212	0.1017334812
213	0.1015119315
214	0.1013426904
215	0.101209258
216	0.1010577153
217	0.100925386
218	0.100834968
219	0.1006293273
220	0.1005412286
221	0.1004135488
222	0.1002758088
223	0.1001079576
224	0.1000320704
225	0.09983558687
226	0.09973851348
227	0.09958415772
228	0.09947612913
229	0.09932669581
230	0.09911046898
231	0.09901254219
232	0.09889283205
233	0.09872393255
234	0.09865058592
235	0.09851213975
236	0.09839178097
237	0.09825721371
238	0.0981522015
239	0.09804767718
240	0.09793190851
241	0.09777052698
242	0.09766524026
243	0.0974915044
244	0.09730880681
245	0.09714425873
246	0.09706103648
247	0.09685876478
248	0.09679891334
249	0.0966706526
250	0.09652383215
251	0.09644874365
252	0.09630335817
253	0.09612045927
254	0.09603501598
255	0.09590550789
256	0.0957430047
257	0.09555922849
258	0.09550040149
259	0.09537135666
260	0.09527860953
261	0.09508168076
262	0.09492096505
263	0.09483736731
264	0.094744909
265	0.09453876519
266	0.09439494332
267	0.09425014274
268	0.09411913917
269	0.09399466934
270	0.09382538011
271	0.09366749676
272	0.09350993451
273	0.09330602656
274	0.09317801967
275	0.09299719902
276	0.09292675936
277	0.09276822833
278	0.09265446596
279	0.09259114023
280	0.09248621937
281	0.0922665842
282	0.09213494059
283	0.09201921771
284	0.09187486508
285	0.09178620506
286	0.09167629491
287	0.09155797146
288	0.09142061937
289	0.09132250884
290	0.09114194854
291	0.09098818664
292	0.09090644842
293	0.09070424215
294	0.09063758784
295	0.0904646536
296	0.09032542691
297	0.09022826198
298	0.09010723781
299	0.08991978577
300	0.08986135705
301	0.08975677725
302	0.08959578123
303	0.0894778174
304	0.08930810577
305	0.08912933783
306	0.0890512621
307	0.08894072658
308	0.08882034182
309	0.08863806552
310	0.08842698092
311	0.08831736513
312	0.0882459695
313	0.08817595478
314	0.0880027756
315	0.08781928364
316	0.08773569746
317	0.08763786252
318	0.08743292809
319	0.08735012793
320	0.08723074206
321	0.08709207762
322	0.08692755166
323	0.08680025078
324	0.08669631687
325	0.08655837252
326	0.08639782628
327	0.08632103781
328	0.08620958528
329	0.08599187181
330	0.08587663324
331	0.0857067357
332	0.08560644805
333	0.08545178413
334	0.08534075771
335	0.0852245283
336	0.08513432659
337	0.08500590812
338	0.08481806307
339	0.08466534174
340	0.08453384326
341	0.08445443376
342	0.0843442141
343	0.08426346033
344	0.08412946726
345	0.08398569461
346	0.08388074512
347	0.08378675541
348	0.08364622684
349	0.08351521777
350	0.08336058037
351	0.08327960471
352	0.08312891684
353	0.08305804657
354	0.08291822097
355	0.08284474183
356	0.08264372202
357	0.08249549949
358	0.08245411021
359	0.08237032929
360	0.08231610625
361	0.08224898696
362	0.08212909932
363	0.08204476196
364	0.08195839921
365	0.08189203318
366	0.08184350221
367	0.08179969575
368	0.08162317112
369	0.08153616453
370	0.08136433178
371	0.08125068478
372	0.08112809185
373	0.08094605726
374	0.08085863309
375	0.08074452048
376	0.08067625038
377	0.08062170481
378	0.08037407518
379	0.08028036325
380	0.08021662386
381	0.08002932853
382	0.07994347302
383	0.07976365543
384	0.0795672661
385	0.07949406109
386	0.07940624683
387	0.07923616255
388	0.07909897689
389	0.07901190245
390	0.07887738037
391	0.0788133049
392	0.07873190893
393	0.07868473449
394	0.07846637846
395	0.07840527259
396	0.0782378105
397	0.07810969568
398	0.07805886182
399	0.07797288481
400	0.07787732394
401	0.07773652079
402	0.0775604248
403	0.07747712361
404	0.07740579039
405	0.07733670392
406	0.07723094699
407	0.07709550188
408	0.07701214295
409	0.07686113511
410	0.07676657031
411	0.07665347085
412	0.07654656276
413	0.07644767543
414	0.07630944464
415	0.07618891115
416	0.07612049145
417	0.07599523018
418	0.07594647335
419	0.07581107992
420	0.07557613391
421	0.07551068395
422	0.07543010193
423	0.0753676392
424	0.07528190259
425	0.07518626976
426	0.07509295925
427	0.07494292023
428	0.07489641837
429	0.07479725263
430	0.07471961908
431	0.07459093712
432	0.07452374742
433	0.07445964477
434	0.07440070593
435	0.0742994952
436	0.07425411293
437	0.0741414256
438	0.07405451923
439	0.07396801988
440	0.0739344158
441	0.07388229287
442	0.07383103266
443	0.07378019731
444	0.07369030579
445	0.07350437442
446	0.07338562633
447	0.07332430503
448	0.07313242536
449	0.07308033556
450	0.0729453783
451	0.07284141928
452	0.07275353361
453	0.0725708633
454	0.07245459966
455	0.07235554186
456	0.07230438276
457	0.07218761673
458	0.07207649342
459	0.0720117592
460	0.07188287894
461	0.07179044277
462	0.07173189296
463	0.0716350587
464	0.07151083731
465	0.07141437249
466	0.07127193242
467	0.07119012677
468	0.07112080427
469	0.07101229692
470	0.07089542387
471	0.0708426106
472	0.07078839075
473	0.07060663572
474	0.07054845234
475	0.07046117542
476	0.07035745462
477	0.07028725274
478	0.07010104971
479	0.06998823741
480	0.06994651431
481	0.06981290269
482	0.06974415773
483	0.06965426975
484	0.0694899136
485	0.06933800484
486	0.06921800256
487	0.06913540922
488	0.06909714607
489	0.06897689424
490	0.0688802695
491	0.06881835695
492	0.06877525402
493	0.06866399997
494	0.06858392056
495	0.06846765846
496	0.06839319485
497	0.06834618804
498	0.0681973751
499	0.06809006943
500	0.06805009404
501	0.06800799712
502	0.06790351096
503	0.06778130865
504	0.0676646001
505	0.06763571234
506	0.06750166795
507	0.0674348074
508	0.06739933012
509	0.06734382571
510	0.06729932731
511	0.06716768154
512	0.06701339278
513	0.0669736925
514	0.0669375876
515	0.06680594679
516	0.06677336789
517	0.06665275883
518	0.06648214234
519	0.06638253874
520	0.0663339971
521	0.06623387116
522	0.06616060827
523	0.06613111162
524	0.06603331529
525	0.06596516325
526	0.06591892754
527	0.06588362422
528	0.06583586907
529	0.06577952936
530	0.06571290423
531	0.06566618609
532	0.0655835469
533	0.06553362476
534	0.06542641714
535	0.06537814158
536	0.06529887281
537	0.06523780399
538	0.06515067613
539	0.0650363258
540	0.06494211399
541	0.06484839447
542	0.06478820792
543	0.06469465861
544	0.06466237299
545	0.06454514856
546	0.06451177393
547	0.06444845892
548	0.06435536855
549	0.06421413749
550	0.06413140439
551	0.06407085203
552	0.0639997511
553	0.06394449431
554	0.06383579134
555	0.06379182442
556	0.06372797127
557	0.06358615394
558	0.06353244357
559	0.06348103231
560	0.06339654689
561	0.06331712017
562	0.06320707155
563	0.06315100842
564	0.06301640735
565	0.06298258244
566	0.06280187726
567	0.06276109705
568	0.06266025476
569	0.06259562822
570	0.06256387523
571	0.06250121798
572	0.06242978719
573	0.062385374
574	0.06232790964
575	0.06225613125
576	0.06217356338
577	0.06213729363
578	0.06204215871
579	0.06201492915
580	0.06197991859
581	0.06183293593
582	0.0617963759
583	0.06167493185
584	0.06162906947
585	0.06156581325
586	0.06144187716
587	0.06141073303
588	0.06134670209
589	0.06121309306
590	0.06109708493
591	0.06101712882
592	0.0608914035
593	0.060832668
594	0.06080734227
595	0.06077843871
596	0.06071916926
597	0.06060761399
598	0.06052562202
599	0.06049758419
600	0.06042114784
601	0.06026759988
602	0.0601857741
603	0.06012411122
604	0.06005197842
605	0.05999087835
606	0.05994910021
607	0.0599170877
608	0.05989298352
609	0.05986508773
610	0.05976312222
611	0.05972338998
612	0.05958651197
613	0.05949422396
614	0.05942248798
615	0.05940053183
616	0.05928025436
617	0.05924953242
618	0.05916398201
619	0.05914398245
620	0.05904269632
621	0.05896955296
622	0.05887847223
623	0.05880906931
624	0.05869880417
625	0.05860699352
626	0.05852117556
627	0.0585031204
628	0.05842003742
629	0.0583013627
630	0.05823058546
631	0.05820728813
632	0.05812401339
633	0.05807211381
634	0.05797823242
635	0.05787037591
636	0.05779099298
637	0.05773432038
638	0.05755451334
639	0.05753351392
640	0.05745703964
641	0.05737812867
642	0.05733300352
643	0.05731679603
644	0.05722021798
645	0.05718045471
646	0.05708002324
647	0.05705159419
648	0.05695777673
649	0.05693766911
650	0.05686643511
651	0.05683143177
652	0.05681686115
653	0.05669730655
654	0.05660275045
655	0.05656597795
656	0.05652252037
657	0.05641203968
658	0.05622833454
659	0.05612435833
660	0.05609755679
661	0.05605617942
662	0.0560126549
663	0.05589532614
664	0.05583859539
665	0.05570828968
666	0.05565869118
667	0.05552453112
668	0.05544667415
669	0.05536954689
670	0.0552563247
671	0.05517188829
672	0.05512892159
673	0.05504590949
674	0.05496829198
675	0.05488795761
676	0.05480192038
677	0.05473377344
678	0.05464569925
679	0.05458822529
680	0.05454794481
681	0.05445430505
682	0.0542843574
683	0.05418530611
684	0.05416678406
685	0.05415345608
686	0.05408234004
687	0.05393225465
688	0.05391336693
689	0.05387060456
690	0.05378899424
691	0.05372191986
692	0.05366317767
693	0.05364225593
694	0.05355358084
695	0.05352505519
696	0.05347364535
697	0.05342530476
698	0.05334793399
699	0.05333003857
700	0.05327415421
701	0.05318264657
702	0.05309222502
703	0.05297801537
704	0.05293489916
705	0.0528671515
706	0.05276966106
707	0.05273310683
708	0.05271289662
709	0.05261271094
710	0.05253966526
711	0.05246955926
712	0.05231834934
713	0.05224312813
714	0.05219799462
715	0.0521703889
716	0.05208551353
717	0.05205243829
718	0.05198746174
719	0.05188502175
720	0.05186255836
721	0.05175590282
722	0.05171800289
723	0.05162693478
724	0.05156541394
725	0.05151749966
726	0.05145954146
727	0.05144560279
728	0.05135443066
729	0.05127799833
730	0.0512586059
731	0.0511734741
732	0.05114598768
733	0.05108824487
734	0.05102138007
735	0.05097898178
736	0.05088747032
737	0.05087217568
738	0.05083227764
739	0.05078529137
740	0.05076220788
741	0.05069296337
742	0.0506407856
743	0.0506122115
744	0.05059845318
745	0.05053382063
746	0.05050695809
747	0.05043599531
748	0.05035911912
749	0.05028164342
750	0.05025871732
751	0.05017112451
752	0.05011367177
753	0.05000916048
754	0.04998709377
755	0.04991484436
756	0.04981462421
757	0.04969808476
758	0.04966727594
759	0.04963467033
760	0.04951047745
761	0.04942015644
762	0.04937878813
763	0.0493224403
764	0.04926991751
765	0.0491337934
766	0.04906580045
767	0.04899417916
768	0.0489461683
769	0.04889774325
770	0.04882981434
771	0.04880363633
772	0.04873109073
773	0.04867827898
774	0.0485607175
775	0.04849071697
776	0.0483613913
777	0.0482868664
778	0.04825884862
779	0.04822466956
780	0.04817149751
781	0.04802936314
782	0.04800583783
783	0.04793954813
784	0.04787349227
785	0.04779832335
786	0.04771961827
787	0.04764247474
788	0.04760711801
789	0.04754888574
790	0.04747569664
791	0.04733101286
792	0.04729482437
793	0.04725411012
794	0.04717537441
795	0.04712998012
796	0.04709595299
797	0.04694979192
798	0.0469203432
799	0.04683110767
800	0.04680971067
801	0.04674325297
802	0.0466949565
803	0.04667218933
804	0.0466499692
805	0.04657901646
806	0.04647994578
807	0.04636213709
808	0.04632563038
809	0.04623214961
810	0.0461674491
811	0.04611884792
812	0.04605495196
813	0.04601034634
814	0.04594639956
815	0.04592568637
816	0.04590767707
817	0.04586112544
818	0.04581067916
819	0.04579397354
820	0.04576956083
821	0.04568568618
822	0.04561435344
823	0.04559695168
824	0.04553829196
825	0.04550741933
826	0.04539837979
827	0.04530360209
828	0.04522714852
829	0.04521079886
830	0.04515651062
831	0.04514088273
832	0.04510881381
833	0.04502129825
834	0.04493572958
835	0.04489118507
836	0.04478896422
837	0.04474402271
838	0.04472097478
839	0.04465760823
840	0.04460868467
841	0.04453768954
842	0.04446350763
843	0.04439328698
844	0.04435851264
845	0.04430100651
846	0.044260537
847	0.04417781027
848	0.04416173695
849	0.04410118924
850	0.04406417208
851	0.0440087749
852	0.0439490018
853	0.04387051314
854	0.04383857513
855	0.04380815636
856	0.04373642667
857	0.04371065859
858	0.0436756411
859	0.04360802957
860	0.04358611437
861	0.04352944092
862	0.04344771705
863	0.04342054117
864	0.04333640131
865	0.04331583716
866	0.04324911751
867	0.04318161583
868	0.04315792679
869	0.04299011147
870	0.04294054439
871	0.04288265144
872	0.04281487724
873	0.04271504681
874	0.04262632016
875	0.0425524234
876	0.04252181654
877	0.04242683403
878	0.04240099285
879	0.04236224951
880	0.04230340761
881	0.04224034171
882	0.04217191332
883	0.04215427596
884	0.04208853432
885	0.04202538783
886	0.04195835256
887	0.0419129532
888	0.04189485937
889	0.04187874054
890	0.04180879281
891	0.04179120049
892	0.04174978293
893	0.04165696442
894	0.04163291302
895	0.04155236536
896	0.0415192924
897	0.04149503765
898	0.04139680239
899	0.04133974444
900	0.04126737093
901	0.04124147747
902	0.04121836901
903	0.04116424718
904	0.04115244594
905	0.04108855384
906	0.04097635065
907	0.04093188514
908	0.04089116335
909	0.04081873611
910	0.04076393053
911	0.04070251117
912	0.04068665062
913	0.04061871176
914	0.04057838259
915	0.04055537819
916	0.04048809938
917	0.04040843523
918	0.04033955274
919	0.04028595189
920	0.04027153931
921	0.04020013741
922	0.04017747641
923	0.04012348594
924	0.04002627806
925	0.04000462106
926	0.03993242184
927	0.03987953745
928	0.03979679273
929	0.03978392011
930	0.03976102804
931	0.03971093524
932	0.0396857283
933	0.03966597726
934	0.0396379289
935	0.03958602513
936	0.03956717105
937	0.03954297082
938	0.03949303142
939	0.03947744785
940	0.03942741832
941	0.03939600207
942	0.03934147626
943	0.03930877003
944	0.03923619018
945	0.03917753414
946	0.03915308342
947	0.03908024443
948	0.03900313872
949	0.03896049421
950	0.03889904069
951	0.03880650565
952	0.03874646883
953	0.03871766828
954	0.0386289256
955	0.03861710937
956	0.03858099065
957	0.03852049114
958	0.03843334185
959	0.03836946168
960	0.03835583237
961	0.03828843208
962	0.03822431666
963	0.03812253298
964	0.03809244955
965	0.03797179097
966	0.03795212758
967	0.03791382179
968	0.03788175254
969	0.03781988778
970	0.0377915835
971	0.03775037783
972	0.03769699256
973	0.0376494756
974	0.03761752543
975	0.03758340249
976	0.03752178738
977	0.03746850165
978	0.03744597069
979	0.0374029748
980	0.03737401613
981	0.03733668909
982	0.03732488996
983	0.03727811225
984	0.03722435554
985	0.03717169123
986	0.03714748601
987	0.0371362365
988	0.0371039176
989	0.03707046482
990	0.03700813318
991	0.03696751148
992	0.03693999675
993	0.03688728786
994	0.0368600998
995	0.03677792316
996	0.03673284537
997	0.03666782572
998	0.03662936874
999	0.036582347
